SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
SFS_53,1,890,SFS103 - Mt Gow_Soil-Temperature_500,2017-04-18T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_61,1,79,SFS12 - Inverleigh2_Soil-Moisture_300,2013-04-16T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_45,1,752,SFS50 - Teesdale_Soil-Temperature_300,2014-06-30T14:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_67,1,202,SFS101 - Wombelano_Soil-Moisture_400,2017-04-10T07:30:00.000Z,2019-06-18T13:30:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_53,1,1504,SFS103 - Mt Gow_Temperature_0,2017-04-18T04:00:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_9,1,789,SFS27 - Mininera_Soil-Temperature_400,2013-05-01T05:23:56.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_14,1,1270,SFS41 - Pittong_Rainfall_0,2013-06-20T04:15:00.000Z,2019-06-20T22:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_39,1,422,SFS107 - Woorndoo 2_Soil-Moisture_700,2017-05-30T06:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_15,1,1419,SFS13 - Lethbridge_Humidity_0,2014-06-06T02:13:45.000Z,2019-07-14T23:45:00.000Z,Humidity,0,0,TRUE,Percent
SFS_39,1,634,SFS107 - Woorndoo 2_Soil-Moisture_1000,2017-05-30T06:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_14,1,392,SFS41 - Pittong_Soil-Moisture_700,2013-06-20T14:15:00.000Z,2019-06-19T16:00:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_74,1,62,SFS05 - Wickliffe1_Soil-Moisture_200,2011-06-18T06:45:00.000Z,2019-06-17T10:00:00.000Z,Soil-Moisture,200,200,TRUE,mm
SFS_22,1,1138,SFS46 - Glenthompson_Soil-Temperature_900,2013-06-20T03:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_10,1,1124,SFS32 - Tatyoon2_Soil-Temperature_900,2013-05-01T05:23:51.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_48,1,394,SFS47 - Wickliffe2_Soil-Moisture_700,2013-06-20T14:15:00.000Z,2019-07-14T23:30:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_25,1,570,SFS1 - Werneth 1_Soil-Moisture_1000,2012-08-29T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_69,1,175,SFS23 - Chatsworth_Soil-Moisture_400,2013-06-20T14:00:00.000Z,2019-06-18T07:15:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_39,1,1303,SFS107 - Woorndoo 2_Rainfall_0,2017-05-30T06:45:00.000Z,2019-07-14T23:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_53,1,756,SFS103 - Mt Gow_Soil-Temperature_300,2017-04-18T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_66,1,699,SFS2 - Yatchaw_Soil-Temperature_300,2012-08-28T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_23,1,747,SFS56 - Mirranatwa_Soil-Temperature_300,2013-09-12T00:25:17.000Z,2019-06-19T22:00:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_13,1,252,SFS38 - Westmere_Soil-Moisture_500,2013-06-21T01:25:41.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_45,1,625,SFS50 - Teesdale_Soil-Moisture_1000,2014-07-01T14:05:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_10,1,1404,SFS32 - Tatyoon2_Temperature_0,2017-05-02T08:15:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_64,1,200,SFS29 - Winnindoo_Soil-Moisture_400,2016-04-25T14:15:00.000Z,2019-06-18T12:30:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_60,1,14,SFS10 - Inverleigh3_Soil-Moisture_100,2013-04-16T14:15:00.000Z,2019-06-21T18:00:00.000Z,Soil-Moisture,100,100,TRUE,mm
SFS_61,1,438,SFS12 - Inverleigh2_Soil-Moisture_800,2013-04-16T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_43,1,461,SFS37 - Werneth 2_Soil-Moisture_800,2013-05-09T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_55,1,715,SFS16 - Skipton_Soil-Temperature_300,2013-12-03T12:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_66,1,500,SFS2 - Yatchaw_Soil-Moisture_900,2012-09-04T01:54:46.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_66,1,69,SFS2 - Yatchaw_Soil-Moisture_300,2012-09-04T01:54:46.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_10,1,382,SFS32 - Tatyoon2_Soil-Moisture_700,2013-05-02T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_3,1,446,SFS22 - Derrinallum2_Soil-Moisture_800,2013-04-24T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_41,1,518,SFS19 - Duverney_Soil-Moisture_900,2013-04-22T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_47,1,183,SFS42 - Mingay_Soil-Moisture_400,2013-06-20T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_22,1,1408,SFS46 - Glenthompson_Temperature_0,2017-06-19T09:15:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_2,1,90,SFS21 - Lismore1_Soil-Moisture_300,2013-04-24T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_73,1,765,SFS00 - Lake Bolac1_Soil-Temperature_400,2018-12-23T10:00:00.000Z,2019-06-20T04:00:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_55,1,1183,SFS16 - Skipton_Soil-Temperature_1000,2013-12-03T12:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_48,1,179,SFS47 - Wickliffe2_Soil-Moisture_400,2013-06-20T14:15:00.000Z,2019-06-19T02:00:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_69,1,932,SFS23 - Chatsworth_Soil-Temperature_600,2014-01-16T03:45:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_10,1,1423,SFS32 - Tatyoon2_Humidity_0,2017-05-02T08:15:00.000Z,2019-07-14T23:45:00.000Z,Humidity,0,0,TRUE,Percent
SFS_1,1,848,SFS18 - Derrinallum1_Soil-Temperature_500,2013-04-23T05:49:49.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_73,1,68,SFS00 - Lake Bolac1_Soil-Moisture_300,2018-12-15T09:00:00.000Z,2019-06-17T10:00:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_47,1,1483,SFS42 - Mingay_Temperature_0,2013-06-20T04:30:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_10,1,790,SFS32 - Tatyoon2_Soil-Temperature_400,2013-05-01T05:23:51.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_69,1,247,SFS23 - Chatsworth_Soil-Moisture_500,2013-06-20T14:00:00.000Z,2019-06-18T14:15:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_40,1,1113,SFS15 - Rokewood_Soil-Temperature_900,2011-06-18T06:45:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_9,1,1259,SFS27 - Mininera_Rainfall_0,2013-05-01T05:08:56.000Z,2019-07-14T23:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_59,1,841,SFS9 - Wingeel_Soil-Temperature_500,2013-04-16T01:38:09.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_17,1,1040,SFS11 - Ballan1_Soil-Temperature_800,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_38,1,1162,SFS105 - Banongil_Soil-Temperature_900,2017-05-31T06:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_74,1,902,SFS05 - Wickliffe1_Soil-Temperature_600,2012-08-27T22:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_48,1,1069,SFS47 - Wickliffe2_Soil-Temperature_800,2013-06-20T03:30:00.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_43,1,797,SFS37 - Werneth 2_Soil-Temperature_400,2013-05-08T05:23:13.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_45,1,125,SFS50 - Teesdale_Soil-Moisture_300,2014-07-01T14:05:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_21,1,732,SFS24 - Narrapumelap South_Soil-Temperature_300,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_39,1,494,SFS107 - Woorndoo 2_Soil-Moisture_800,2017-05-30T06:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_47,1,739,SFS42 - Mingay_Soil-Temperature_300,2013-06-20T03:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_41,1,375,SFS19 - Duverney_Soil-Moisture_700,2013-04-22T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_60,1,1044,SFS10 - Inverleigh3_Soil-Temperature_800,2013-04-16T04:23:18.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_58,1,10,SFS8 - Meredith_Soil-Moisture_100,2013-04-10T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,100,100,TRUE,mm
SFS_25,1,1101,SFS1 - Werneth 1_Soil-Temperature_900,2012-08-28T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_3,1,1252,SFS22 - Derrinallum2_Rainfall_0,2013-04-24T04:19:49.000Z,2019-07-14T23:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_68,1,1092,SFS102 - Yulecart_Soil-Temperature_800,2017-04-21T02:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_13,1,1426,SFS38 - Westmere_Humidity_0,2013-08-28T10:30:00.000Z,2019-07-14T23:45:00.000Z,Humidity,0,0,TRUE,Percent
SFS_6,1,859,SFS25 - Vite Vite_Soil-Temperature_500,2013-07-27T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_67,1,629,SFS101 - Wombelano_Soil-Moisture_1000,2017-04-10T07:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_47,1,611,SFS42 - Mingay_Soil-Moisture_1000,2013-06-20T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_69,1,1132,SFS23 - Chatsworth_Soil-Temperature_900,2014-01-16T03:45:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_45,1,554,SFS50 - Teesdale_Soil-Moisture_900,2014-07-01T14:05:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_45,1,1153,SFS50 - Teesdale_Soil-Temperature_900,2014-06-30T14:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_9,1,594,SFS27 - Mininera_Soil-Moisture_1000,2013-05-02T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_23,1,264,SFS56 - Mirranatwa_Soil-Moisture_500,2013-09-12T14:15:00.000Z,2019-06-18T14:00:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_64,1,1222,SFS29 - Winnindoo_Soil-Temperature_1000,2016-04-21T05:13:05.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_67,1,1223,SFS101 - Wombelano_Soil-Temperature_1000,2017-04-10T07:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_73,1,1032,SFS00 - Lake Bolac1_Soil-Temperature_800,2018-12-23T10:00:00.000Z,2019-06-20T17:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_45,1,197,SFS50 - Teesdale_Soil-Moisture_400,2014-07-01T14:05:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_38,1,564,SFS105 - Banongil_Soil-Moisture_900,2017-06-01T11:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_75,1,491,SFS104 - Wickliffe 3_Soil-Moisture_800,2017-04-24T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_25,1,286,SFS1 - Werneth 1_Soil-Moisture_600,2012-08-29T14:15:00.000Z,2019-06-19T09:00:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_43,1,246,SFS37 - Werneth 2_Soil-Moisture_500,2013-05-09T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_54,1,963,SFS108 - Mannibadar_Soil-Temperature_600,2017-06-01T10:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_68,1,892,SFS102 - Yulecart_Soil-Temperature_500,2017-04-21T02:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_13,1,395,SFS38 - Westmere_Soil-Moisture_700,2013-06-21T01:25:41.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_68,1,205,SFS102 - Yulecart_Soil-Moisture_400,2017-04-22T23:15:00.000Z,2019-06-18T13:15:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_9,1,856,SFS27 - Mininera_Soil-Temperature_500,2013-05-01T05:23:56.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_10,1,857,SFS32 - Tatyoon2_Soil-Temperature_500,2013-05-01T05:23:51.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_68,1,133,SFS102 - Yulecart_Soil-Moisture_300,2017-04-22T23:15:00.000Z,2019-06-17T15:15:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_1,1,1457,SFS18 - Derrinallum1_Temperature_0,2013-04-23T05:49:49.000Z,2019-07-14T23:30:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_22,1,1205,SFS46 - Glenthompson_Soil-Temperature_1000,2013-06-20T03:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_40,1,979,SFS15 - Rokewood_Soil-Temperature_700,2011-06-18T06:45:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_47,1,1207,SFS42 - Mingay_Soil-Temperature_1000,2013-06-20T03:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_60,1,844,SFS10 - Inverleigh3_Soil-Temperature_500,2013-04-16T04:23:18.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_13,1,1137,SFS38 - Westmere_Soil-Temperature_900,2013-06-21T01:25:41.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_2,1,852,SFS21 - Lismore1_Soil-Temperature_500,2013-04-23T05:19:45.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_17,1,1107,SFS11 - Ballan1_Soil-Temperature_900,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_69,1,390,SFS23 - Chatsworth_Soil-Moisture_700,2013-06-20T14:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_74,1,642,SFS05 - Wickliffe1_Soil-Temperature_100,2012-08-27T22:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_17,1,907,SFS11 - Ballan1_Soil-Temperature_600,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_43,1,174,SFS37 - Werneth 2_Soil-Moisture_400,2013-05-09T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_73,1,1440,SFS00 - Lake Bolac1_Temperature_0,2018-12-23T10:00:00.000Z,2019-06-21T11:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_16,1,1093,SFS106 - Mount Wallace_Soil-Temperature_800,2017-05-22T04:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_39,1,894,SFS107 - Woorndoo 2_Soil-Temperature_500,2017-05-30T07:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_58,1,1039,SFS8 - Meredith_Soil-Temperature_800,2013-04-10T01:57:37.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_21,1,1133,SFS24 - Narrapumelap South_Soil-Temperature_900,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_42,1,601,SFS31 - Staughton Vale_Soil-Moisture_1000,2013-05-05T15:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_59,1,78,SFS9 - Wingeel_Soil-Moisture_300,2013-04-16T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_73,1,140,SFS00 - Lake Bolac1_Soil-Moisture_400,2018-12-15T09:00:00.000Z,2019-06-17T15:00:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_62,1,82,SFS14 - Barunah Park_Soil-Moisture_300,2013-04-19T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_73,1,832,SFS00 - Lake Bolac1_Soil-Temperature_500,2018-12-23T10:00:00.000Z,2019-06-20T07:00:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_12,1,1192,SFS36 - Langi Logan_Soil-Temperature_1000,2013-05-01T05:27:14.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_17,1,1449,SFS11 - Ballan1_Temperature_0,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_67,1,822,SFS101 - Wombelano_Soil-Temperature_400,2017-04-10T07:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_48,1,936,SFS47 - Wickliffe2_Soil-Temperature_600,2013-06-20T03:30:00.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_53,1,1157,SFS103 - Mt Gow_Soil-Temperature_900,2017-04-18T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_75,1,419,SFS104 - Wickliffe 3_Soil-Moisture_700,2017-04-24T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_11,1,171,SFS35 - Tatyoon1_Soil-Moisture_400,2013-05-01T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_74,1,143,SFS05 - Wickliffe1_Soil-Moisture_400,2012-08-31T14:15:00.000Z,2019-06-17T16:00:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_48,1,869,SFS47 - Wickliffe2_Soil-Temperature_500,2013-06-20T03:30:00.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_47,1,940,SFS42 - Mingay_Soil-Temperature_600,2013-06-20T03:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_44,1,1386,SFS44 - Inverleigh trial site_Wind-Speed_0,2015-05-14T03:30:00.000Z,2019-07-14T23:45:00.000Z,Wind-Speed,0,0,TRUE,km/hr
SFS_41,1,1184,SFS19 - Duverney_Soil-Temperature_1000,2013-04-22T05:47:39.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_12,1,724,SFS36 - Langi Logan_Soil-Temperature_300,2013-05-01T05:27:14.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_64,1,821,SFS29 - Winnindoo_Soil-Temperature_400,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_21,1,176,SFS24 - Narrapumelap South_Soil-Moisture_400,2014-03-26T16:00:00.000Z,2019-06-18T09:00:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_59,1,365,SFS9 - Wingeel_Soil-Moisture_700,2013-04-16T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_22,1,324,SFS46 - Glenthompson_Soil-Moisture_600,2013-06-20T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_1,1,781,SFS18 - Derrinallum1_Soil-Temperature_400,2013-04-23T05:49:49.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_1,1,1048,SFS18 - Derrinallum1_Soil-Temperature_800,2013-04-23T05:49:49.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_66,1,1441,SFS2 - Yatchaw_Temperature_0,2012-08-28T14:15:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_74,1,71,SFS05 - Wickliffe1_Soil-Moisture_300,2012-08-31T14:15:00.000Z,2019-06-17T10:00:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_1,1,1115,SFS18 - Derrinallum1_Soil-Temperature_900,2013-04-23T05:49:49.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_17,1,1174,SFS11 - Ballan1_Soil-Temperature_1000,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_23,1,881,SFS56 - Mirranatwa_Soil-Temperature_500,2013-09-12T00:25:17.000Z,2019-06-20T08:00:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_24,1,267,SFS58 - Hensley Park_Soil-Moisture_500,2013-09-10T23:53:16.000Z,2019-06-18T15:00:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_38,1,280,SFS105 - Banongil_Soil-Moisture_500,2017-06-01T11:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_1,1,229,SFS18 - Derrinallum1_Soil-Moisture_500,2013-04-24T14:15:00.000Z,2019-07-14T23:30:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_10,1,924,SFS32 - Tatyoon2_Soil-Temperature_600,2013-05-01T05:23:51.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_15,1,1400,SFS13 - Lethbridge_Temperature_0,2014-06-06T02:13:45.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_14,1,177,SFS41 - Pittong_Soil-Moisture_400,2013-06-20T14:15:00.000Z,2019-06-18T08:00:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_73,1,899,SFS00 - Lake Bolac1_Soil-Temperature_600,2018-12-23T10:00:00.000Z,2019-06-20T09:00:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_48,1,251,SFS47 - Wickliffe2_Soil-Moisture_500,2013-06-20T14:15:00.000Z,2019-06-19T02:00:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_25,1,142,SFS1 - Werneth 1_Soil-Moisture_400,2012-08-29T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_64,1,272,SFS29 - Winnindoo_Soil-Moisture_500,2016-04-25T14:15:00.000Z,2019-06-18T16:00:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_69,1,865,SFS23 - Chatsworth_Soil-Temperature_500,2014-01-16T03:45:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_61,1,366,SFS12 - Inverleigh2_Soil-Moisture_700,2013-04-16T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_6,1,926,SFS25 - Vite Vite_Soil-Temperature_600,2013-07-27T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_69,1,1475,SFS23 - Chatsworth_Temperature_0,2014-01-16T03:45:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_43,1,102,SFS37 - Werneth 2_Soil-Moisture_300,2013-05-09T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_2,1,520,SFS21 - Lismore1_Soil-Moisture_900,2013-04-24T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
